LAMMPS data file via write_data, version 15 Apr 2020, timestep = 12000000

8400 atoms
2 atom types

-5.9099547646241319e+00 2.8359995476463484e+02 xlo xhi
-2.1446273254920634e+00 4.0174627325491812e+01 ylo yhi
-1.7757301867509554e+00 1.6325730186751606e+01 zlo zhi

Masses

1 22.9898
2 35.45

Atoms # charge

4 1 1.0000000000000000e+00 -1.9009231363853485e+00 1.4043519818344998e+00 -1.0921701247085418e+00 0 0 0
3204 1 1.0000000000000000e+00 -1.8120664801037474e+00 7.6070263042400370e+00 5.0564207569810087e+00 0 0 0
407 2 -1.0000000000000000e+00 -4.7457054232162861e+00 7.9472146616926409e+00 -7.2236044486070561e-01 0 0 0
404 1 1.0000000000000000e+00 -2.0161895693241432e+00 8.0751527026786949e+00 -8.0446183697756979e-01 0 0 0
410 1 1.0000000000000000e+00 1.3706201586563493e+00 7.5419973396330828e+00 1.8931018112849285e+00 0 0 0
405 2 -1.0000000000000000e+00 -1.9157413568232231e+00 7.7411172541553128e+00 1.7139133846267738e+00 0 0 0
3215 2 -1.0000000000000000e+00 8.3442934283250259e-01 7.6146931990341118e+00 4.8399674629104554e+00 0 0 0
3207 2 -1.0000000000000000e+00 -4.2308342821992664e+00 7.9246804597055540e+00 5.2207596935543075e+00 0 0 0
409 1 1.0000000000000000e+00 1.4789586884996475e+00 5.0727591278621409e+00 -6.2201670747804028e-01 0 0 0
3 1 1.0000000000000000e+00 -1.6514037721349824e+00 -1.5259303202199510e+00 2.1159449845307523e+00 0 0 0
16 2 -1.0000000000000000e+00 7.1131449271771585e-01 -1.4825625146670685e+00 2.0437243790686632e+00 0 0 0
6 2 -1.0000000000000000e+00 -1.8073565424484486e+00 -1.4556885718187578e+00 -5.9571585611143929e-01 0 0 0
415 2 -1.0000000000000000e+00 1.3763879866456974e+00 8.0875952117283187e+00 -5.7956852523490554e-01 0 0 0
2801 1 1.0000000000000000e+00 -4.4360298397065412e+00 -1.3115978269311457e+00 4.9753506956834466e+00 0 0 0
9 1 1.0000000000000000e+00 1.2685187732491683e+00 -1.4936168415083828e+00 -7.6822966369937540e-01 0 0 0
2809 1 1.0000000000000000e+00 1.1182782041484964e+00 -1.1921528367524441e+00 4.9685701776577726e+00 0 0 0
402 1 1.0000000000000000e+00 -4.8716646565562076e+00 7.9703741312944691e+00 2.2038103129153428e+00 0 0 0
8 2 -1.0000000000000000e+00 -4.5646582975386574e+00 -1.6556987076634506e+00 2.0698560962305099e+00 0 0 0
2806 2 -1.0000000000000000e+00 -1.9055534281927475e+00 -1.2025059642337246e+00 5.0059340581874467e+00 0 0 0
1 1 1.0000000000000000e+00 -4.5287180905437836e+00 -1.8115005670616362e+00 -1.0258436632560646e+00 0 0 0
14 2 -1.0000000000000000e+00 4.2836011077297629e+00 -1.3340836607375337e+00 -9.5325484941550997e-01 0 0 0
13 2 -1.0000000000000000e+00 3.9924920716273928e+00 1.5746699717506767e+00 1.8665392407605741e+00 0 0 0
18 1 1.0000000000000000e+00 7.0214839038731469e+00 1.9113731095169952e+00 2.0664684634262787e+00 0 0 0
21 2 -1.0000000000000000e+00 9.9585161323217992e+00 1.5559054892624864e+00 1.7910948009453942e+00 0 0 0
411 1 1.0000000000000000e+00 4.3896043762747912e+00 4.5314700383646498e+00 2.1325777020089096e+00 0 0 0
419 1 1.0000000000000000e+00 9.9080488286439330e+00 4.0940118202568492e+00 2.2493895204036147e+00 0 0 0
424 2 -1.0000000000000000e+00 7.0649517205106811e+00 4.7287128432180836e+00 2.3423993346775327e+00 0 0 0
2812 1 1.0000000000000000e+00 3.8488547131171460e+00 1.3428876680606399e+00 4.6157895030353711e+00 0 0 0
2820 1 1.0000000000000000e+00 1.0404623463999604e+01 1.5129855958587490e+00 5.0827426812277938e+00 0 0 0
2823 2 -1.0000000000000000e+00 6.8680888826610138e+00 1.5024045312990857e+00 4.4953860249479805e+00 0 0 0
3214 2 -1.0000000000000000e+00 4.5505120854455177e+00 4.5396671795103662e+00 4.8397224930108287e+00 0 0 0
3217 1 1.0000000000000000e+00 6.8736947019930481e+00 4.7401560351325829e+00 5.3139227446362858e+00 0 0 0
3222 2 -1.0000000000000000e+00 1.0225216234490020e+01 4.7675937955418899e+00 4.6892272945734970e+00 0 0 0
12 1 1.0000000000000000e+00 3.7071891097221936e+00 1.7771189632179871e+00 -1.0262281782657392e+00 0 0 0
417 1 1.0000000000000000e+00 7.2160164893561154e+00 4.1003758885120360e+00 -1.0301038249816190e+00 0 0 0
20 1 1.0000000000000000e+00 1.0226928704093654e+01 1.6387242951718344e+00 -1.1805209780057992e+00 0 0 0
414 2 -1.0000000000000000e+00 4.0194153080213946e+00 4.3827339374917331e+00 -6.6460843645216361e-01 0 0 0
422 2 -1.0000000000000000e+00 9.9850345864844314e+00 4.3645570342057072e+00 -1.5851474733052917e+00 0 0 0
23 2 -1.0000000000000000e+00 7.7617444943428673e+00 1.6386536988758320e+00 -7.8391955070924080e-01 0 0 0
3212 1 1.0000000000000000e+00 4.6277255144980982e+00 7.6096812671420944e+00 5.0738943140028931e+00 0 0 0
412 1 1.0000000000000000e+00 4.3347687946155808e+00 7.8734463333358544e+00 -9.5680784431763777e-01 0 0 0
3220 1 1.0000000000000000e+00 1.0410144247587299e+01 7.2874029632678914e+00 4.4503560719350777e+00 0 0 0
3223 2 -1.0000000000000000e+00 7.0716324751373003e+00 7.7995059864655607e+00 4.7716551090570922e+00 0 0 0
423 2 -1.0000000000000000e+00 7.3625660673378688e+00 7.4207306200305068e+00 -1.3069884002000784e+00 0 0 0
413 2 -1.0000000000000000e+00 4.2602586441888501e+00 7.8161177998849629e+00 2.1426010225217365e+00 0 0 0
421 2 -1.0000000000000000e+00 1.0074684953058467e+01 7.5972698457023391e+00 1.6742630707344794e+00 0 0 0
420 1 1.0000000000000000e+00 1.0073044052643128e+01 7.4514664075783221e+00 -9.7255913305969399e-01 0 0 0
24 2 -1.0000000000000000e+00 7.1762645219387347e+00 -1.6228590663418743e+00 1.9875165592101860e+00 0 0 0
2817 1 1.0000000000000000e+00 6.9907357552893226e+00 -1.2347418272323643e+00 4.8837658340189014e+00 0 0 0
17 1 1.0000000000000000e+00 7.2931598109105353e+00 -1.3015003959484115e+00 -9.3664048891997620e-01 0 0 0
2814 2 -1.0000000000000000e+00 4.2362141058727216e+00 -1.4115677330941900e+00 5.0393874119966497e+00 0 0 0
418 1 1.0000000000000000e+00 7.3408131109396475e+00 7.4988514952694638e+00 1.7752631334680176e+00 0 0 0
11 1 1.0000000000000000e+00 4.6194120250501083e+00 -1.3305988470839734e+00 1.8445281351660863e+00 0 0 0
19 1 1.0000000000000000e+00 9.7287352636224380e+00 -1.2422286976358494e+00 1.9205601070371370e+00 0 0 0
2822 2 -1.0000000000000000e+00 1.0427495831541835e+01 -1.3276933162370066e+00 4.3300439149519043e+00 0 0 0
22 2 -1.0000000000000000e+00 9.8771889750735156e+00 -1.2973240292815307e+00 -1.0822248936912129e+00 0 0 0
26 1 1.0000000000000000e+00 1.3425017331535134e+01 1.8005182309655796e+00 1.5875851802181140e+00 0 0 0
425 1 1.0000000000000000e+00 1.3290151930064026e+01 4.6445685597698905e+00 -1.2583628067583461e+00 0 0 0
3225 1 1.0000000000000000e+00 1.3078142297240831e+01 4.2922566547825989e+00 5.1170191577945268e+00 0 0 0
2831 2 -1.0000000000000000e+00 1.3214037492641308e+01 1.7166741234620468e+00 5.1688655295943073e+00 0 0 0
31 2 -1.0000000000000000e+00 1.3194205379793416e+01 1.7098251978611929e+00 -9.3322636850175755e-01 0 0 0
432 2 -1.0000000000000000e+00 1.2632902196464562e+01 4.2290803031771835e+00 2.0697503372566657e+00 0 0 0
29 2 -1.0000000000000000e+00 1.6122990705711139e+01 1.5764783097880231e+00 1.3338089814268248e+00 0 0 0
34 1 1.0000000000000000e+00 1.8653171915006528e+01 1.9273430421661506e+00 1.9508635790952256e+00 0 0 0
427 1 1.0000000000000000e+00 1.6160174089688734e+01 4.6041052760991956e+00 2.1910931786765162e+00 0 0 0
440 2 -1.0000000000000000e+00 1.8994987384399000e+01 4.3747578997253012e+00 1.6412494895416463e+00 0 0 0
2828 1 1.0000000000000000e+00 1.5589690382733178e+01 1.0620289416478652e+00 4.9462382141667653e+00 0 0 0
2839 2 -1.0000000000000000e+00 1.8551001420423354e+01 1.7164736979616559e+00 4.7335662240073502e+00 0 0 0
3230 2 -1.0000000000000000e+00 1.5822651813347678e+01 4.9929170001167273e+00 4.9148195755173942e+00 0 0 0
3233 1 1.0000000000000000e+00 1.9086931842067816e+01 4.0509014900266465e+00 5.1024210026661638e+00 0 0 0
28 1 1.0000000000000000e+00 1.5887669023694285e+01 1.6243212455035976e+00 -1.4965364660016989e+00 0 0 0
39 2 -1.0000000000000000e+00 1.8692854208583871e+01 1.3506753447375610e+00 -1.4322001296987341e+00 0 0 0
433 1 1.0000000000000000e+00 1.8876803985311508e+01 4.9077963817223251e+00 -1.2327971692045170e+00 0 0 0
3239 2 -1.0000000000000000e+00 1.8948530911156013e+01 6.9949302763013836e+00 4.6457617087698067e+00 0 0 0
428 1 1.0000000000000000e+00 1.5959901122537524e+01 7.5859180635867141e+00 -1.2567143565568533e+00 0 0 0
439 2 -1.0000000000000000e+00 1.9073612493473043e+01 7.3810817601240988e+00 -5.8796169685787514e-01 0 0 0
3228 1 1.0000000000000000e+00 1.5400945407717094e+01 7.5361423309124058e+00 4.6362599344266169e+00 0 0 0
426 1 1.0000000000000000e+00 1.2738050701763223e+01 7.1296416809633190e+00 1.8958011932612184e+00 0 0 0
434 1 1.0000000000000000e+00 1.9143060446753132e+01 6.9242945966793945e+00 2.0152422467950912e+00 0 0 0
431 2 -1.0000000000000000e+00 1.3158725640124732e+01 7.2413628575151057e+00 -1.2597387939388420e+00 0 0 0
3231 2 -1.0000000000000000e+00 1.2898503212702316e+01 7.8993036992848715e+00 4.6118952464024980e+00 0 0 0
2825 1 1.0000000000000000e+00 1.3252648904287565e+01 -1.1001022660365170e+00 5.5934729024815741e+00 0 0 0
2830 2 -1.0000000000000000e+00 1.5636161491970748e+01 -1.4090196829216290e+00 4.8390270460451887e+00 0 0 0
30 2 -1.0000000000000000e+00 1.5607374774391038e+01 -1.6267821381065761e+00 -1.2183846111575292e+00 0 0 0
40 2 -1.0000000000000000e+00 1.8710330351322359e+01 -1.4411697516797206e+00 2.1973040098184216e+00 0 0 0
27 1 1.0000000000000000e+00 1.5831499641899454e+01 -1.0509148038628631e+00 1.7366603482540370e+00 0 0 0
36 1 1.0000000000000000e+00 2.1178735990153864e+01 1.7736285783515642e+00 -1.1137259987129913e+00 0 0 0
429 2 -1.0000000000000000e+00 1.5987382565592130e+01 7.2080222144589445e+00 2.2484978829690982e+00 0 0 0
33 1 1.0000000000000000e+00 1.8488023611132007e+01 -1.2378687767249787e+00 -8.2861768475564979e-01 0 0 0
32 2 -1.0000000000000000e+00 1.2863272278111296e+01 -1.4297944218052823e+00 1.7538860517446528e+00 0 0 0
25 1 1.0000000000000000e+00 1.3064066342998904e+01 -1.7074422690224553e+00 -1.3496052834387366e+00 0 0 0
2833 1 1.0000000000000000e+00 1.8797946642938395e+01 -1.7433010625748762e+00 5.1671725225286833e+00 0 0 0
455 2 -1.0000000000000000e+00 2.9931365323961781e+01 7.4833751124820607e+00 -1.1336306772585873e+00 0 0 0
3236 1 1.0000000000000000e+00 2.1997230359855600e+01 7.9240497797308915e+00 4.8748893663759807e+00 0 0 0
436 1 1.0000000000000000e+00 2.1955236443094087e+01 7.4613173384105771e+00 -8.8008385118567023e-01 0 0 0
435 1 1.0000000000000000e+00 2.1897985969467001e+01 4.5216490979844970e+00 2.2898107782950543e+00 0 0 0
3238 2 -1.0000000000000000e+00 2.1874437363554463e+01 4.6869168830234900e+00 5.2424812803796099e+00 0 0 0
43 1 1.0000000000000000e+00 2.7127995169901801e+01 -1.2236529264074467e+00 1.8021718319506088e+00 0 0 0
437 2 -1.0000000000000000e+00 2.2109901068399513e+01 7.3479034727197163e+00 2.1150191748386833e+00 0 0 0
2836 1 1.0000000000000000e+00 2.1744189773186307e+01 1.3792583084628065e+00 5.1403004528385257e+00 0 0 0
37 2 -1.0000000000000000e+00 2.1372257157773809e+01 1.5485596382716433e+00 2.7857975072219938e+00 0 0 0
438 2 -1.0000000000000000e+00 2.1638821668359157e+01 4.2239877118686131e+00 -1.6011112810408870e+00 0 0 0
42 1 1.0000000000000000e+00 2.4332602287928637e+01 1.7038234879760885e+00 1.8472878508088222e+00 0 0 0
45 2 -1.0000000000000000e+00 2.7051941680531336e+01 1.6804728370236199e+00 1.3967241297065052e+00 0 0 0
443 1 1.0000000000000000e+00 2.6871307812545485e+01 4.5993997516993872e+00 1.7142761036301322e+00 0 0 0
448 2 -1.0000000000000000e+00 2.4288187291468802e+01 4.2761733094133954e+00 1.7415763261028423e+00 0 0 0
2844 1 1.0000000000000000e+00 2.7622108546738747e+01 1.7331736617450799e+00 5.7302297538500797e+00 0 0 0
2847 2 -1.0000000000000000e+00 2.4639419934385479e+01 1.5037222359776081e+00 4.8672088121192898e+00 0 0 0
3241 1 1.0000000000000000e+00 2.4662983926011567e+01 3.9951803802045633e+00 5.6567972389872239e+00 0 0 0
3246 2 -1.0000000000000000e+00 2.7411936983819984e+01 4.4163631197372579e+00 5.6025158712531669e+00 0 0 0
47 2 -1.0000000000000000e+00 2.3600090797890278e+01 1.3366795468919959e+00 -8.0932051685396300e-01 0 0 0
446 2 -1.0000000000000000e+00 2.7101143275300984e+01 4.5255354050147929e+00 -1.1043123663801824e+00 0 0 0
44 1 1.0000000000000000e+00 2.7921115504683069e+01 1.2669062976012049e+00 -1.3344732540715212e+00 0 0 0
442 1 1.0000000000000000e+00 2.4668265322614285e+01 6.9222497292176115e+00 1.8580808988237527e+00 0 0 0
3244 1 1.0000000000000000e+00 2.7106006600903150e+01 7.2573822838932580e+00 5.6040430464083837e+00 0 0 0
444 1 1.0000000000000000e+00 2.7343597002438671e+01 7.7918622446346379e+00 -1.4266864930244521e+00 0 0 0
441 1 1.0000000000000000e+00 2.4216066676175629e+01 4.0578805955649742e+00 -1.0939570262469094e+00 0 0 0
3247 2 -1.0000000000000000e+00 2.4272151374365592e+01 6.9935852408551300e+00 5.5224942605857059e+00 0 0 0
447 2 -1.0000000000000000e+00 2.4528601000696138e+01 7.8695045144996048e+00 -5.3847245227343010e-01 0 0 0
445 2 -1.0000000000000000e+00 2.7393646461983746e+01 6.9466608091010222e+00 2.1004049741027573e+00 0 0 0
41 1 1.0000000000000000e+00 2.4362357720227461e+01 -1.3254375252694159e+00 -6.5510893209687160e-01 0 0 0
2838 2 -1.0000000000000000e+00 2.2184295712136411e+01 -1.9825971113437686e+00 5.2393201124267765e+00 0 0 0
2846 2 -1.0000000000000000e+00 2.7708208214183774e+01 -1.2782106874388084e+00 4.6460207754442759e+00 0 0 0
38 2 -1.0000000000000000e+00 2.1370545934877367e+01 -1.5244022726682551e+00 -5.7134114100891753e-01 0 0 0
449 1 1.0000000000000000e+00 3.0012999810684764e+01 4.5113395236444136e+00 -7.4821981028596596e-01 0 0 0
2841 1 1.0000000000000000e+00 2.4804805012300591e+01 -1.1019520529872437e+00 4.6736011930137531e+00 0 0 0
35 1 1.0000000000000000e+00 2.1506045811770342e+01 -2.0967750358604498e+00 2.3439443031581289e+00 0 0 0
48 2 -1.0000000000000000e+00 2.4477007992395500e+01 -1.4510660478026227e+00 1.9706111935204194e+00 0 0 0
2849 1 1.0000000000000000e+00 3.0275409929701798e+01 -8.7954149394891878e-01 4.3202976084953999e+00 0 0 0
46 2 -1.0000000000000000e+00 2.7734350343019418e+01 -1.5609934955220375e+00 -6.3965393110846613e-01 0 0 0
2855 2 -1.0000000000000000e+00 3.0186831610903123e+01 1.7745898075143198e+00 5.2645059458657286e+00 0 0 0
2848 2 -1.0000000000000000e+00 2.4859408887890602e+01 -1.4423573628923436e+00 7.2221746590395721e+00 0 0 0
50 1 1.0000000000000000e+00 3.0255171643975963e+01 1.7878248810589756e+00 1.9627908765288555e+00 0 0 0
3255 2 -1.0000000000000000e+00 2.9688908778464139e+01 7.6682920074289669e+00 5.1142659346953412e+00 0 0 0
56 2 -1.0000000000000000e+00 3.0249768963928847e+01 -7.5097265774363842e-01 1.5897615241406038e+00 0 0 0
802 1 1.0000000000000000e+00 -4.5674440376445009e+00 1.3858352170718879e+01 1.5490767639181438e+00 0 0 0
803 1 1.0000000000000000e+00 -1.9173276139528144e+00 1.0601840275558288e+01 2.5965565481360824e+00 0 0 0
805 2 -1.0000000000000000e+00 -2.0846721046346746e+00 1.3666512654272498e+01 1.5345527060171791e+00 0 0 0
808 2 -1.0000000000000000e+00 -4.4002995123460868e+00 1.0557985366589989e+01 1.7879719071737528e+00 0 0 0
810 1 1.0000000000000000e+00 1.3125775846218319e+00 1.3980812752332803e+01 1.8437222347478139e+00 0 0 0
816 2 -1.0000000000000000e+00 8.2081799896992014e-01 1.0761564224922115e+01 2.1919146033563703e+00 0 0 0
1203 1 1.0000000000000000e+00 -1.7278998480437768e+00 1.6407111759590371e+01 1.6295434875843269e+00 0 0 0
1208 2 -1.0000000000000000e+00 -4.4925677898781400e+00 1.6488260053513443e+01 1.7875065098521654e+00 0 0 0
1216 2 -1.0000000000000000e+00 1.0771099781522038e+00 1.6721376891039800e+01 2.2544206011519945e+00 0 0 0
3601 1 1.0000000000000000e+00 -4.3392072162377726e+00 1.0771530248136550e+01 5.3371110001960851e+00 0 0 0
3604 1 1.0000000000000000e+00 -1.8148808686128721e+00 1.3570813691649429e+01 4.3926523870292158e+00 0 0 0
3606 2 -1.0000000000000000e+00 -1.6929683129678634e+00 1.1063762684536645e+01 5.1388944359189308e+00 0 0 0
3607 2 -1.0000000000000000e+00 -4.3151759109528127e+00 1.3424483211913447e+01 5.3157777139107854e+00 0 0 0
3609 1 1.0000000000000000e+00 1.3345547739666397e+00 1.0975954560784743e+01 4.6992885810931133e+00 0 0 0
3615 2 -1.0000000000000000e+00 1.2495160192176391e+00 1.4284531910696504e+01 4.4353014786352869e+00 0 0 0
4001 1 1.0000000000000000e+00 -4.6163966747216598e+00 1.6686304849363992e+01 5.3105588481441934e+00 0 0 0
4006 2 -1.0000000000000000e+00 -2.1301725700438312e+00 1.6664221823329342e+01 5.4807381625326768e+00 0 0 0
4009 1 1.0000000000000000e+00 6.7193373198676321e-01 1.6634349993274686e+01 5.0274699522280057e+00 0 0 0
807 2 -1.0000000000000000e+00 -4.9395855763361514e+00 1.3679569074504821e+01 -1.1224739831100805e+00 0 0 0
1209 1 1.0000000000000000e+00 1.2659369484019569e+00 1.6621895038544096e+01 -1.4445839012174677e+00 0 0 0
809 1 1.0000000000000000e+00 6.5847945849328515e-01 1.0526674209495731e+01 -8.1171534016018854e-01 0 0 0
815 2 -1.0000000000000000e+00 1.3017770893749694e+00 1.3715582219849829e+01 -8.2989146997462204e-01 0 0 0
1206 2 -1.0000000000000000e+00 -1.5418997695926575e+00 1.6917952212979824e+01 -9.2323419329902157e-01 0 0 0
806 2 -1.0000000000000000e+00 -1.6944738545035598e+00 1.0521835588487347e+01 -1.4626181006510877e+00 0 0 0
1201 1 1.0000000000000000e+00 -4.5609220368165770e+00 1.6789045727186778e+01 -6.9317073009874464e-01 0 0 0
804 1 1.0000000000000000e+00 -1.4929402191303218e+00 1.3291619404611509e+01 -1.2257602397718188e+00 0 0 0
801 1 1.0000000000000000e+00 -4.7975127999938927e+00 1.0733841848832718e+01 -1.2244892710914899e+00 0 0 0
3612 1 1.0000000000000000e+00 4.7028129081201859e+00 1.3867785769821655e+01 5.3140934017559252e+00 0 0 0
811 1 1.0000000000000000e+00 4.6882410893674011e+00 1.0705258634682377e+01 2.1935970042904938e+00 0 0 0
813 2 -1.0000000000000000e+00 3.9082506870018618e+00 1.3295732063846929e+01 1.9333135051097456e+00 0 0 0
818 1 1.0000000000000000e+00 6.9792298320051174e+00 1.3416583895002688e+01 1.3968263647039432e+00 0 0 0
819 1 1.0000000000000000e+00 1.0085106437300905e+01 1.0630169012804242e+01 1.9982807097215611e+00 0 0 0
821 2 -1.0000000000000000e+00 1.0450429064279167e+01 1.3708402374645811e+01 2.1845273736566631e+00 0 0 0
824 2 -1.0000000000000000e+00 7.2528180495952386e+00 1.0482216827445166e+01 1.6803056162248833e+00 0 0 0
1211 1 1.0000000000000000e+00 4.0799347524154541e+00 1.5864280270917366e+01 2.0012342934783049e+00 0 0 0
1219 1 1.0000000000000000e+00 9.9690851150875304e+00 1.6868287820789689e+01 2.5189324938971840e+00 0 0 0
1224 2 -1.0000000000000000e+00 7.1419107950090117e+00 1.6033293756703856e+01 1.8075383236825200e+00 0 0 0
3614 2 -1.0000000000000000e+00 4.3475658923150737e+00 1.1232875018153351e+01 5.0291586397204631e+00 0 0 0
3617 1 1.0000000000000000e+00 7.4084004773245162e+00 1.0700851895442005e+01 5.4801738118013272e+00 0 0 0
3620 1 1.0000000000000000e+00 1.0390859948221863e+01 1.3683865330192100e+01 4.9436316447529878e+00 0 0 0
3622 2 -1.0000000000000000e+00 1.0340492681713133e+01 1.0575017097432530e+01 5.0225972321909227e+00 0 0 0
3623 2 -1.0000000000000000e+00 7.4099068677214470e+00 1.3949154764330391e+01 5.6550900291110837e+00 0 0 0
4014 2 -1.0000000000000000e+00 4.7071526470788090e+00 1.6745576303051489e+01 5.0813441456011033e+00 0 0 0
4017 1 1.0000000000000000e+00 7.4292964606562970e+00 1.6752252192626365e+01 5.6262475251677229e+00 0 0 0
4022 2 -1.0000000000000000e+00 9.9889875180796199e+00 1.6339854464003306e+01 5.1911560922320490e+00 0 0 0
1217 1 1.0000000000000000e+00 7.3112986626459175e+00 1.6377763807346057e+01 -1.0193416219221290e+00 0 0 0
820 1 1.0000000000000000e+00 1.0298226081751608e+01 1.3423902321155772e+01 -1.5278910653652804e+00 0 0 0
1214 2 -1.0000000000000000e+00 4.4555169664707428e+00 1.6207758010390314e+01 -1.2729691550398383e+00 0 0 0
822 2 -1.0000000000000000e+00 1.0115387930720649e+01 1.0593246234401922e+01 -1.6603429530148177e+00 0 0 0
812 1 1.0000000000000000e+00 4.2447429237183876e+00 1.3368736285034574e+01 -1.2153422325397683e+00 0 0 0
823 2 -1.0000000000000000e+00 7.4327012958749341e+00 1.3582326651037778e+01 -1.0665582798412914e+00 0 0 0
1222 2 -1.0000000000000000e+00 1.0409878309172786e+01 1.6526989002720406e+01 -1.2493489845496926e+00 0 0 0
817 1 1.0000000000000000e+00 7.5831307561256436e+00 9.9635694763820499e+00 -1.7289121102875706e+00 0 0 0
814 2 -1.0000000000000000e+00 4.5002470791844331e+00 1.0715401351081107e+01 -1.2371046642975632e+00 0 0 0
4025 1 1.0000000000000000e+00 1.3113062894545326e+01 1.6813276329936969e+01 4.9944804844114099e+00 0 0 0
1232 2 -1.0000000000000000e+00 1.2675065660007716e+01 1.6867682403042746e+01 1.9665667863210758e+00 0 0 0
825 1 1.0000000000000000e+00 1.2992758422776799e+01 1.0135746413032214e+01 -9.7841447129798509e-01 0 0 0
1225 1 1.0000000000000000e+00 1.3007889697157079e+01 1.6508445026439535e+01 -1.1800001192880643e+00 0 0 0
3625 1 1.0000000000000000e+00 1.2776009443599385e+01 1.0359626126445669e+01 4.6633941073914995e+00 0 0 0
832 2 -1.0000000000000000e+00 1.2645681311233574e+01 1.0463958410191813e+01 1.6301955970544870e+00 0 0 0
3631 2 -1.0000000000000000e+00 1.2935988232679758e+01 1.3788703804973069e+01 5.3099678292476007e+00 0 0 0
826 1 1.0000000000000000e+00 1.2984389229412372e+01 1.3539851323753457e+01 1.9895349354303413e+00 0 0 0
831 2 -1.0000000000000000e+00 1.2957677149401047e+01 1.3428510748910018e+01 -1.5422569622186091e+00 0 0 0
827 1 1.0000000000000000e+00 1.5576178191659659e+01 1.0320199649300696e+01 1.9256081625835295e+00 0 0 0
829 2 -1.0000000000000000e+00 1.5509643449689758e+01 1.3705318225529513e+01 1.9088091412188977e+00 0 0 0
830 2 -1.0000000000000000e+00 1.5873665833467067e+01 1.0345505650362725e+01 -9.3384616008955501e-01 0 0 0
834 1 1.0000000000000000e+00 1.8217808306659350e+01 1.3540426783025719e+01 1.7229464195450082e+00 0 0 0
840 2 -1.0000000000000000e+00 1.8174877062446580e+01 1.0744097877823965e+01 1.8842801643682201e+00 0 0 0
1227 1 1.0000000000000000e+00 1.5854503103611327e+01 1.6396877912993784e+01 2.1873650316606721e+00 0 0 0
1240 2 -1.0000000000000000e+00 1.8896716810427318e+01 1.6354602249943191e+01 1.9314244567128664e+00 0 0 0
3628 1 1.0000000000000000e+00 1.5686664777253736e+01 1.3943995436757895e+01 5.4405843339590110e+00 0 0 0
3630 2 -1.0000000000000000e+00 1.5722018617266540e+01 1.0170172303320728e+01 5.3697724163680585e+00 0 0 0
3633 1 1.0000000000000000e+00 1.8611112918379799e+01 1.0289455298656470e+01 5.1641596738700217e+00 0 0 0
3639 2 -1.0000000000000000e+00 1.8347652343582009e+01 1.4103609228452472e+01 5.2047785193801603e+00 0 0 0
4030 2 -1.0000000000000000e+00 1.6129197490579312e+01 1.7042542266816923e+01 5.0810987737197735e+00 0 0 0
4033 1 1.0000000000000000e+00 1.8785436688663758e+01 1.6597238272218917e+01 5.0075418304170949e+00 0 0 0
839 2 -1.0000000000000000e+00 1.8380148954159061e+01 1.3550877176936506e+01 -8.8163890193524241e-01 0 0 0
1230 2 -1.0000000000000000e+00 1.6048256243917457e+01 1.6416189173953516e+01 -1.0754307822008620e+00 0 0 0
